,actual_productivity_score
25213,4.485298126739245
25214,4.353853068159539
25216,7.467386509199737
25217,2.417084163861764
25218,6.142387959391541
25220,5.367695717724987
25222,3.3822442159696533
25223,2.2798061917312844
25224,4.447985332285677
25225,6.7593804530873065
25227,2.564820623722814
25228,3.343870380790866
25230,5.010788210409383
25231,3.116141046236785
25232,7.24987352049946
25233,4.326438632150016
25234,6.183194550915072
25236,7.891347206096693
25238,7.508104137908997
25240,4.612973738519401
25241,4.662265675284493
25242,6.913084775708776
25243,3.730131939414078
25244,5.520662491617843
25245,2.8026136982092025
25247,4.668336410953192
25248,4.114105124178059
25251,3.397852438016644
25252,4.903907801971982
25253,3.862177749941988
25254,1.9323924304243247
25255,6.490933582322199
25256,4.210322662590793
25259,5.428731068170929
25260,7.605595687300018
25261,6.743931258595122
25262,2.6782891940549733
25263,2.039794855129222
25264,8.158666359071029
25265,6.454625173271744
25266,7.993707042589651
25267,2.300205300866
25268,2.409556084813528
25270,3.4399303851808303
25271,8.922526448517623
25272,4.262266775340154
25274,4.259291409642558
25275,3.952045437089161
25278,7.220067697160757
25281,5.137612402845791
25282,5.982643486288355
25283,5.716539283327162
25285,6.201294412510898
25287,2.3186497250444216
25288,1.6633189455369384
25289,5.979346734530015
25290,8.335232680463374
25294,2.523204233591125
25297,5.937015810683057
25298,2.976721585478791
25300,5.047860793850604
25301,5.489447721314545
25302,5.698188864677698
25303,4.374990808218038
25304,4.108648017332328
25305,7.765241558054798
25308,4.6903912901430695
25310,4.067150368867676
25312,5.508509825230352
25313,6.003591667015785
25315,4.89254901510013
25318,4.9608449591171615
25319,4.207461715757387
25320,4.674249629143079
25322,7.854484114665719
25325,2.12556445625105
25326,2.105312086664713
25328,1.928808345397672
25330,7.556456656900126
25331,3.5412969537277137
25332,7.194837029540697
25333,4.625664221722971
25337,7.023543256825569
25339,3.858822693367216
25340,3.769411619444366
25341,1.863699629746328
25342,5.006013123313545
25343,7.306077175673685
25344,2.5164568011107424
25345,8.460636745057483
25346,8.11148861257342
25347,7.731293988275663
25348,6.291802629976129
25349,4.834166425158134
25350,4.06025877851933
25351,4.000383456257722
25352,2.5084369853443125
25353,3.286497452841464
25354,3.411133752492119
25356,4.356376904707725
25357,5.836413981647774
25358,6.694690086684982
25359,5.897727879063836
25360,3.1306101669915187
25362,1.907059572641788
25363,7.388115831080406
25364,6.513183224397723
25366,4.6612975834708505
25368,6.361166900298064
25370,2.3769595325767465
25371,4.552646658729133
25372,4.586209100753607
25373,3.247598974938915
25374,6.082733426564444
25375,7.965778282327582
25376,6.365350362039793
25377,6.385020207269455
25378,2.6131466349253305
25380,6.882662369381819
25381,5.266234783618511
25382,2.9119927306853013
25384,6.267777113572411
25386,7.166159355659275
25387,7.04605064119609
25388,7.317142400718082
25389,2.417665481790902
25391,2.4679931399649773
25392,2.7018913157912943
25394,3.9221917504421775
25395,2.144772636585415
25398,2.402533386989308
25400,2.489596632075901
25401,3.0496663945918154
25402,5.392021481436257
25404,7.459761745229985
25405,4.464325937584956
25406,3.6934751702841937
25407,1.2859396586246965
25409,5.097615069963732
25410,5.528965552139651
25411,8.19411834653734
25413,2.1190067447293286
25414,4.323523471595828
25415,6.254063147640819
25417,8.05725709932545
25418,3.4057655056516074
25420,5.682334780520358
25422,4.097707373854317
25423,5.620913391365167
25424,7.511548058657994
25425,4.954937224862045
25426,6.3286542777076615
25428,4.06829682761258
25429,5.340308425219821
25431,2.9805134222345204
25432,4.753344705784513
25433,2.8018607317900326
25434,2.3814714599908764
25435,6.853672025176385
25436,4.134804272665997
25437,4.852290533151336
25438,5.017619586473384
25439,7.617499957242155
25440,6.023774433191396
25441,2.6782651766343
25442,8.454037419409904
25443,2.0482561868425746
25445,2.421051163493991
25447,6.581190687605323
25448,6.602806765395853
25450,3.600990623682669
25451,5.698926482856334
25452,7.361659885205042
25453,4.458198580448678
25454,5.750630115020097
25455,5.133259271744163
25456,6.0293761692001135
25457,5.626193713916894
25460,8.023570115352866
25462,4.982845844306167
25463,5.518205549512858
25465,3.015237769926996
25466,1.94442986518301
25467,6.8180290948552935
25468,2.3779879439858336
25469,6.7075710062684415
25470,7.079147597315286
25471,6.395942337243772
25472,8.2853053239843
25473,7.893918192638304
25474,2.6497968135722987
25475,7.077443130674206
25476,6.143754570935158
25477,3.022653411558362
25478,6.877206871322646
25479,4.624818516263868
25480,2.2039372477773025
25482,6.973123966493325
25483,6.421528844994572
25486,6.331529872687924
25487,7.236333143756835
25488,1.825672389886168
25489,5.231297310446581
25490,6.605384746335336
25491,4.657788696272309
25492,6.7960995847814285
25493,3.13033022133078
25494,7.498135377048904
25495,2.9915152797577766
25496,8.36880648002303
25497,7.223939933036186
25498,4.775434579818383
25499,4.463833357761835
25500,5.5565195801322655
25501,6.729495742152684
25502,2.9862004088707854
25503,5.24987884758224
25505,3.8875823929406823
25506,7.355658025892743
25507,6.89092694274019
25508,4.251736440300543
25509,1.4232450680451638
25511,5.228017976674834
25512,2.615453575898754
25513,7.256393172930348
25515,3.7157226579905966
25516,1.7618542593682722
25517,1.7208504113924168
25518,8.026210217292077
25519,2.770103591414839
25521,6.147662680811854
25522,6.353607259144498
25523,2.7464939805463584
25524,3.6674865543498094
25525,7.31047894799623
25526,3.558722260766792
25527,4.163085619939068
25528,5.756751178170992
25529,7.074706014612409
25530,7.376958473298663
25532,7.859294424662834
25534,4.694523922315658
25535,5.274413491710048
25536,8.228580518000928
25538,7.931421067827347
25541,5.0764480479224
25542,5.183857253419721
25543,1.8190916148430805
25544,3.646495607820453
25545,4.809597178284954
25546,7.379957183752117
25547,7.938310170811007
25548,2.1995022317713206
25549,1.905439094663022
25550,5.487726203516593
25553,4.158883998891405
25554,1.407057054359016
25556,0.6224464287273452
25558,6.729525477797119
25560,3.0957911383532197
25562,3.4436564081916
25563,3.146994782537297
25564,6.777612977196518
25565,2.302750876377661
25566,5.334136998922059
25567,8.732960604459088
25569,1.730060312615804
25570,2.229322066211043
25571,3.544989670856296
25572,2.1812901807812346
25573,7.401088702789503
25574,3.155772674340522
25575,4.014078782542688
25576,2.5026370940822424
25578,6.615586217906495
25579,3.4315162375148978
25580,2.46395970421277
25582,4.03387179231703
25583,2.137378732764644
25584,8.174467266333686
25585,5.136647780405043
25587,6.0038162399148405
25589,5.95783859936977
25590,4.7330914222459946
25594,5.0010656439253385
25595,4.418201578291782
25596,3.5416433881402893
25597,1.6604963632195158
25599,1.9570655987335752
25600,6.0045992643297454
25601,6.754392314824609
25603,5.899508295244742
25604,2.901877002653944
25605,4.5277184247256566
25607,1.6193506646250082
25608,7.623635769299494
25610,3.097864489566979
25611,5.260817333313422
25612,4.781467564684548
25616,4.381445494925828
25618,4.97365933783404
25619,4.874554915314813
25620,4.48534419587371
25621,3.860223834059651
25623,6.495101373153409
25624,5.938223725126305
25626,2.726267892368102
25628,6.065344370397575
25629,7.014241477009043
25631,2.750399935745156
25632,2.6243504306937178
25633,7.5588418020820995
25634,3.8762335631601927
25635,1.9519671218268664
25636,7.101738247787891
25637,4.864648166198696
25638,8.338316921508918
25639,5.052535916993939
25640,3.4388793820503536
25641,6.990637362253104
25642,6.704345195825019
25643,5.433102098961578
25644,7.687132442426318
25645,5.69706288795877
25647,5.792700313805671
25648,4.313406980458848
25649,6.513090900095927
25650,1.8651270085878395
25652,2.928496583790807
25654,3.187626346034988
25656,1.9237103714755
25657,2.773084844553824
25658,5.526152510860008
25659,2.8378156655144333
25660,2.3335412107019327
25662,7.315548022241061
25663,7.286556596374837
25664,1.5247482215692862
25666,6.156250442875498
25667,4.527416068702034
25670,5.101226077175598
25673,5.688432112213874
25675,8.020870616665755
25676,3.6412746896929686
25678,3.478815265914177
25679,5.224793573245885
25680,5.808143949603212
25681,1.9352426729409904
25682,5.829213732384355
25683,5.868745424071207
25686,4.848271180773317
25687,3.664691088429176
25688,7.266946867698124
25689,5.571400602935922
25690,8.33352974004134
25692,6.414753955740913
25693,5.572516244721528
25694,4.612330017175588
25695,5.937686766613021
25696,5.517239820633514
25698,7.880343710491955
25699,3.3480882036924777
25700,5.478570063724486
25701,2.611662580119084
25702,5.66529632244753
25703,3.317962994311251
25706,5.742339776098637
25707,4.154112579926998
25710,2.323427560051344
25711,6.16542250049283
25712,3.551800721269249
25714,6.821835396397558
25716,4.828204662076202
25720,6.343696668688935
25721,6.783469294508426
25723,6.985957458957241
25724,4.860608851886592
25726,4.746488157882719
25727,7.095002758473818
25728,6.828863993921999
25729,4.79244324487019
25730,2.539515245191396
25731,6.6873585352365135
25732,6.437836063423638
25733,1.8217733855476756
25734,6.0636088541472
25736,7.276725873824442
25737,6.289401428422371
25738,8.060441164038524
25739,6.734129716540478
25740,5.449617532883308
25743,2.153096510714402
25746,6.066380634530066
25748,2.80333540187291
25749,6.694822742270852
25750,4.284692592383583
25751,1.707134701835407
25752,5.6198021485751015
25753,4.813523659777495
25754,5.268886767972978
25756,1.696761065869954
25758,4.774753327364495
25759,3.5126143281229703
25760,3.208001915907023
25763,8.169562867743132
25764,5.302695151552066
25765,6.3815466534437055
25767,7.501189310384405
25768,5.995557981311728
25769,6.052332046593484
25770,5.888663347534555
25771,2.951879830992353
25772,7.807336222709975
25773,4.415955839218046
25774,6.267793597649296
25775,5.336825302143194
25776,2.316632573280982
25779,2.807089179439486
25780,5.034044547066598
25781,5.126328852870919
25782,7.083075332851064
25783,2.94882979395298
25785,6.945121526523878
25789,7.836354729423151
25792,5.515304818463925
25793,3.485152358175742
25795,5.506978551516724
25796,5.605232075010584
25797,5.73405376830034
25798,1.2961274093056996
25799,7.207659349138874
25800,3.531378703377005
25801,2.5508273010273883
25802,7.065776831583807
25803,6.738625631283656
25804,7.72538395783869
25805,1.7609091145134927
25806,3.60549747987712
25809,6.744238138996148
25811,5.870827097066912
25812,3.2498047476664964
25813,3.6909777535400576
25814,6.507394825295938
25816,6.839095766963332
25817,6.417258870908896
25818,8.305329797153346
25821,5.029488574925264
25824,6.848573426176723
25825,7.02609514521503
25826,5.87966195152761
25828,6.260909545628723
25830,5.587421190162454
25831,3.697348642477908
25832,1.3985734730657302
25835,7.636659197206952
25837,3.7133225885659824
25839,5.515621695117646
25840,5.371839471300255
25841,3.8629056498525447
25843,0.9064070486175626
25844,4.052364434400849
25845,5.666241050538437
25847,6.057786479067801
25853,6.40290200956806
25854,4.311721360731468
25855,6.8144833193555305
25856,3.3081339451371785
25857,8.00699755051281
25858,3.936437076446374
25859,5.086962183549001
25860,5.57196609615698
25861,2.611267800746981
25862,2.5304197181101107
25863,4.4003488500050265
25864,2.2225462465836574
25866,2.283374970816228
25867,5.786123287069011
25868,5.104720164976694
25869,5.168419625590149
25870,3.2410074946878984
25871,5.990365531386568
25872,5.493174974578468
25874,5.551877508016613
25877,4.915651067914426
25878,3.661531872412175
25879,7.615715970901832
25880,3.570518443532479
25881,1.7626300306344702
25883,4.877544849802654
25884,6.721752297966902
25885,7.297056176482769
25886,6.470277335230843
25887,6.9200914230010175
25888,6.36275720492797
25889,7.009640860147141
25890,7.395339804160171
25891,4.19740261884681
25892,7.659095041054887
25894,4.138055158561736
25897,5.616313933084637
25898,3.579933600691881
25900,2.21576293841519
25901,7.153032014749326
25902,6.56954137435317
25903,5.35657523255958
25904,3.8562151955962367
25905,3.0815666503297257
25906,5.751205263319013
25908,1.3928978408871922
25910,7.5604485259225935
25911,6.286934550479198
25912,3.4458556133894964
25913,5.161505030986622
25914,3.305451002254196
25915,7.649409318253718
25916,1.9599046141204977
25917,6.0563438775142
25918,3.498893604920013
25919,4.10732824976914
25920,5.27765132055896
25921,5.770268380894861
25922,7.572764060263033
25923,3.2871379648775663
25924,6.650757376653805
25925,7.114113826384574
25926,2.37577633405968
25927,4.367934985104776
25928,7.967433033909756
25929,1.9987256775781392
25930,6.652742483833593
25931,5.998397199180023
25932,2.51492605954009
25936,6.429188987040878
25937,6.695915322915175
25938,4.299026876041507
25939,3.0777422199277646
25941,4.180307394548439
25942,8.262816776105106
25943,6.030490338712102
25947,4.4991232418321365
25948,7.82148978978976
25950,1.7182820748312668
25951,6.28071653788877
25952,5.551643046965387
25953,4.595855571261309
25954,7.895807427893735
25955,4.936772778668799
25956,5.548431224309077
25957,8.144484230016824
25958,2.962785987326764
25959,5.643034961948054
25960,3.1278286479671755
25961,3.32501143123009
25962,3.82856397720887
25963,4.27812614062821
25964,3.6665787217596
25965,1.602776435046085
25968,6.120949492713214
25970,6.667861923563514
25971,3.674603965817178
25972,2.545741347040021
25973,7.112548618923101
25974,6.586550448151237
25977,5.598351658633986
25979,3.744969936470029
25980,4.565524280836253
25981,4.357204761942644
25984,7.111041643631445
25985,8.23095315956536
25986,2.745471002749452
25987,8.001450576822146
25988,6.651212191129489
25989,6.0192923257795625
25990,7.267726844396195
25991,3.3587174805331648
25992,6.675771848260305
25993,7.045311069016839
25994,7.260274230837147
25995,1.7352458940659514
25996,4.079363631881664
25997,3.1708711989800054
25998,3.947150303834512
25999,4.777973833806084
26000,5.071571419634252
26001,4.450639721327993
26003,4.491302332662189
26004,6.08093321750464
26005,5.319285948742047
26008,4.465741271304677
26009,2.8417419786792464
26010,2.5111330789311856
26012,4.240324632590221
26013,5.473467989049325
26014,7.426418587785061
26015,2.9674535350872784
26016,0.917382611477267
26017,6.884717403216396
26018,3.9155176409500183
26021,6.477081730766025
26022,4.302057962695664
26023,7.369198532146134
26024,4.211845481879615
26026,5.157579307603862
26027,3.840531818872079
26029,3.273023303618152
26030,2.441518568468349
26036,2.8139386948566325
26037,1.6179091471985887
26039,3.218980547673237
26040,2.345659158002066
26042,7.299656355034612
26044,2.1062847789312715
26045,5.455039372666504
26046,6.774643467147941
26047,4.480632013600432
26048,4.205652230110232
26049,5.035269403306275
26050,5.498781935397993
26051,4.783227675818175
26052,6.115020339958347
26054,6.15779361405313
26055,6.922959170563943
26056,3.001618856060213
26058,5.859650728501757
26059,2.990116505918442
26060,4.15184284805301
26062,4.83375812406342
26064,7.719334122250366
26066,6.606556105043211
26068,7.060029475869605
26070,7.430896032639659
26072,7.456409374772578
26073,2.242166070787591
26074,4.612091106365286
26075,3.4275769942094856
26076,8.218140227239557
26077,4.622866641596349
26078,1.9616107819656947
26079,5.741657603863647
26080,6.460806767746208
26082,2.2043461058885616
26085,2.808505413739591
26086,2.5292738946963955
26087,5.037102208600711
26089,2.928315708128291
26090,5.476272031012497
26091,7.427550870830622
26092,2.7797813779096208
26093,7.183135538839589
26094,4.577190012176775
26095,6.384908110947337
26096,1.8612996540004632
26097,7.461103287018802
26098,7.656856591038777
26100,4.064565099055567
26101,5.683256222729475
26103,2.5452839169732986
26105,3.0180746749459755
26106,2.4128753569392707
26107,7.6006092299379375
26108,2.297649373815222
26109,4.078193138832145
26110,1.9347313919610605
26111,6.501209075117921
26112,3.3287563548147987
26113,5.907695541218955
26114,3.649980222586284
26115,2.4612295004615343
26118,5.0205155962093215
26120,3.4158168629465493
26121,3.754007971333119
26122,5.342556190760063
26123,6.383289275524316
26124,8.050970145650734
26126,3.243676940766339
26127,2.992857579873755
26129,6.699272305970699
26130,7.9532168691021266
26132,2.080484471133276
26133,6.229458641312715
26134,6.739426784118516
26135,8.084263898351598
26137,7.872462375508015
26138,4.747610972492983
26139,5.740650834764868
26141,4.725662102215882
26142,5.263992733758198
26144,3.659004719997305
26145,7.583838468114298
26146,7.132454610187867
26147,8.054046729000047
26150,7.752078296624159
26151,5.3884455713976855
26152,1.916190393145084
26153,7.201940369263545
26154,2.473971097053921
26155,8.1872135801398
26156,2.4132621714463176
26157,3.373875164246214
26158,4.740934497299959
26159,2.1932206181183167
26160,4.04105297715278
26161,6.5805721241620825
26163,5.051636721304176
26165,7.02363354261604
26166,2.9768694100832045
26170,5.025152418084606
26171,6.467969535957211
26173,8.057887122469685
26175,2.477470711289727
26178,6.891123475274912
26179,6.921198585885679
26180,6.121285185488625
26183,3.5012342601617874
26184,3.086150789038166
26186,4.827125463956624
26187,6.15702290967721
26188,7.712653572696157
26191,8.345000717115486
26192,4.024956409252971
26196,3.1934128045188723
26197,2.146194461759603
26199,8.777110058490063
26200,4.619665190926478
26201,3.020130916464161
26203,3.650809626046265
26204,4.45700819358377
26205,2.4889445354679687
26206,5.515019264987206
26207,7.634164118616946
26208,4.678599251318559
26210,1.8708928320997384
26212,2.320002785433141
26215,4.211684905653507
26216,4.301475873473235
26217,3.5384683334595257
26220,5.3647153757925805
26224,7.739301888737572
26225,2.7063851904887057
26226,4.255131660936483
26227,2.6828564410702738
26229,2.836393052719486
26230,5.42971476702052
26231,3.836128370020391
26232,5.649607656653621
26233,3.918052198531668
26235,3.2334905999014034
26236,5.108103885902856
26238,3.4586146520394
26240,3.7429127503475614
26243,1.9491537860043928
26244,1.6934733808953335
26245,5.388487159176006
26248,6.151682589282698
26250,3.812918470124012
26251,6.965758831972695
26252,2.637508824649097
26253,8.357723133712835
26255,4.378047262018253
26257,1.6189731054302252
26258,3.2096221661198467
26259,3.237760004596119
26260,3.18904457045015
26261,3.255794522172869
26262,5.251346377801831
26263,2.286723647346252
26264,8.035280601153255
26265,3.423403852973667
26268,2.7950285496415006
26269,5.880776997090085
26270,4.046705406109652
26271,4.942235971783192
26275,7.376372962956177
26276,2.7541154220565995
26277,3.9078627353681226
26278,3.664449455175813
26281,7.780829147588979
26282,5.602766993381294
26284,4.302391612338249
26287,2.8420787633790567
26289,3.91008840430476
26290,4.96202782030702
26292,3.75590182964264
26293,4.478299481141811
26294,5.481368972790979
26295,6.082726558086765
26296,4.629884104508965
26297,3.790051718529092
26298,3.872242560037197
26299,3.934496287222055
26300,1.7490636876554675
26302,5.557038186020117
26303,5.256467764064211
26304,4.738391652533921
26307,1.6420393698095097
26308,6.273172890476677
26309,3.136383852768214
26310,6.67013468566472
26311,8.142730339267729
26312,5.389663387967743
26313,5.049824191392669
26318,3.301031994521602
26319,6.109995265293604
26320,6.823259230046897
26321,5.669628952491999
26323,7.829118827448924
26324,3.01128699301986
26325,5.432842709856917
26326,5.937225875292469
26327,4.441055695393242
26328,4.334559141420084
26329,3.9987781623957
26330,3.1385823676896294
26331,3.73169494869208
26332,6.432162202011673
26334,7.433602115338317
26335,1.7753137925024915
26336,4.505012039761768
26339,2.873645707002578
26340,4.444260783005367
26341,5.608792524885004
26342,6.963118766796208
26343,4.404720077604187
26345,2.0503168581900826
26346,7.855398693912065
26348,6.9769996106602985
26351,7.225490163960508
26352,2.6178381534305526
26353,4.669400668302848
26355,4.233302482150698
26356,5.244608992290194
26357,2.0235792750109534
26358,5.161149871326535
26361,3.2951694175838857
26363,3.0229169413244144
26364,7.997467538843509
26365,4.496431353778934
26366,3.1117361931087024
26368,5.753197336621021
26369,2.0992684592013244
26370,5.941079532763984
26371,5.261950244039944
26372,5.074166831791832
26373,5.4112205455670574
26374,7.249673741282593
26375,2.473422547819901
26378,2.765932647632353
26379,2.7670744433494763
26380,4.717517448388166
26381,5.416614403198543
26384,7.982026373132067
26385,2.0298241735398257
26387,2.4922823900915323
26389,6.14705701585546
26391,3.4250392411556128
26392,8.511102685023303
26393,8.647552233305905
26395,4.739119090205962
26397,5.673938805646034
26398,3.150628619316288
26399,6.498766845005237
26401,2.0355909045476337
26404,3.679607906145797
26405,4.632964029000045
26407,3.346469801711978
26412,4.20105333677887
26414,6.638369939323003
26415,8.421703655312937
26416,5.891053415858818
26418,7.222166387273888
26419,4.034663784494921
26420,5.766862911328583
26421,4.762431318640943
26423,6.819795319415237
26424,1.953637057994064
26427,5.705964684354314
26428,7.3006646084796
26431,6.913062194225626
26432,6.907136138312784
26433,7.911758705322991
26434,2.3420985669832053
26435,7.291994934693039
26436,5.851431062770936
26437,2.618125242320197
26438,3.9897938338851415
26439,4.045057503839364
26441,6.343369816098157
26443,3.580962775129924
26444,2.0447066892174446
26446,5.42513765191557
26447,3.129983852240104
26448,2.956926299854479
26449,2.95806608040543
26451,0.5997848489848632
26453,5.959121403093556
26455,3.627404356637221
26457,1.7432164889208843
26458,2.4305550173164225
26459,3.624031694634134
26461,3.3387790668059028
26462,2.665993820774608
26465,1.722191658389672
26467,3.099801516547301
26469,4.7538915834631
26470,4.737693597157465
26473,7.88935594065135
26475,5.18104233904634
26476,7.224632651591496
26477,4.475131662814903
26478,1.6009687850793906
26479,7.098772638073736
26480,6.819949008782285
26481,4.287511103242312
26482,7.241548538368674
26483,2.999923023878838
26484,6.820369104737941
26485,7.322364255984576
26486,7.807175441584448
26487,5.426917661406804
26488,5.409463592595688
26489,6.934879167155532
26490,3.950682145727487
26491,5.894445201065412
26492,3.081211538602206
26493,3.124275607373113
26494,3.1111296054386264
26495,5.73298807202356
26496,2.5751652584902107
26497,6.374546473924422
26500,3.48190417809805
26501,1.2440825086139973
26503,5.987793519196423
26504,7.948326331455516
26505,2.5093117034279384
26506,6.978251236929667
26507,4.942759619267167
26508,7.630382528895101
26510,7.344821841357618
26512,3.273029573146133
26513,7.720074126694598
26514,4.108995316832234
26515,6.013907102637515
26516,7.519401031441815
26517,6.833203420601389
26518,6.896463366855894
26520,5.04187263572747
26521,7.619220978041189
26522,5.360373015729148
26523,6.939972990025514
26524,1.820784365865184
26526,2.3839432964230216
26527,6.750071314478325
26529,4.957582625751245
26530,5.249132977534956
26531,1.7218766341561955
26532,5.610909489447726
26533,7.629213993366171
26534,7.861807460925079
26536,3.0370416085547816
26537,2.8353883859979176
26538,6.502478385886537
26542,2.341513269268999
26543,6.28858771176772
26544,7.815919540318148
26545,3.3727173257306102
26546,8.37870264558771
26548,2.358730120641705
26552,5.165349424764714
26555,6.714309764651265
26556,2.616798367587324
26557,2.825068097332223
26558,4.1755670033752885
26560,2.9946829826579666
26561,7.1256198033619045
26562,1.9931445509033188
26563,2.152595909633768
26564,1.162626185031841
26565,4.998099902564986
26567,2.7510218385197214
26568,7.76361753874381
26569,3.0077441668680085
26570,2.626124399930794
26571,2.955939117792909
26574,6.84594842574701
26575,5.447117892473721
26578,5.637008142548551
26579,6.862767054737934
26582,5.79375715634115
26583,1.6775043983466058
26584,2.556953460631293
26585,1.899124097855008
26586,5.850067631308187
26587,2.5990148578591894
26588,4.849657810554159
26589,5.467946486596348
26590,3.6046385814832753
26592,2.7916760347269625
26593,6.793869878898184
26597,5.310708855209875
26598,6.836417707950945
26599,5.010549348963299
26602,3.361625190495235
26603,2.9712097144727383
26605,6.554842179923325
26607,2.943563062137757
26608,6.888716565154383
26610,4.758825630535913
26611,5.230866102219244
26612,6.6033445111402
26613,6.967183261864745
26614,3.06070019927474
26615,6.823687083109136
26617,5.051415532658921
26618,2.5527100035311974
26619,2.3100582121449698
26620,6.7474415079249015
26621,3.809958081861233
26623,3.450988987337285
26625,4.44556744315069
26626,6.661220863717671
26627,3.0799968616088544
26628,2.9697619914259703
26629,7.366899612650435
26630,5.7268114434091535
26633,8.681071484803208
26634,2.0305425672607003
26635,3.661894926721825
26636,5.947946543313429
26637,6.666066458895799
26640,6.599979051382567
26643,7.063032485552391
26644,2.7645766897285067
26645,5.6952437111562055
26649,7.764770204432211
26650,5.096026660221976
26652,2.099209298453496
26653,4.86210387063932
26654,6.600415906610125
26656,5.872615778036585
26657,5.245654467095916
26659,7.442270783405047
26660,5.225466425096911
26661,2.400302749973872
26662,5.920439888229668
26663,4.090433102040813
26664,7.296424407826988
26666,6.393416740167527
26667,8.417535005990908
26668,4.152043200090659
26670,6.265820811632413
26671,8.14436334243498
26672,5.721416524141755
26674,5.603213833237493
26675,3.0539921138596857
26676,4.344272328954878
26677,2.952799526981533
26680,6.828568065914769
26681,1.831547322800875
26683,3.269167284725937
26685,3.480937650317539
26686,4.8793554840486175
26688,2.5918686248880998
26689,6.464041933736673
26690,2.73816674601485
26691,6.828586069735651
26692,2.8399754585084658
26693,5.427022542693566
26694,3.895824635781851
26695,5.237996055283538
26696,5.751300306807586
26697,4.213896051420052
26698,7.592032966739413
26699,7.536375490831984
26700,2.691951961638459
26701,2.0782769985792653
26703,1.5205042926215793
26704,3.0925474790689917
26705,5.3065416610236325
26706,4.336659141553619
26709,5.349907918182887
26710,7.851680309578568
26711,2.84792320506678
26716,4.9625619316384055
26718,3.2729650523549925
26719,2.9051677125260005
26720,4.389483802921722
26721,7.346284013121417
26722,2.85031454852789
26723,7.19554637156323
26725,7.132655151615226
26726,2.6000506991301093
26727,4.312773809523879
26728,4.44280322574178
26730,4.460010144752121
26731,5.195253295724727
26732,7.370476580550064
26734,8.202299834437438
26735,7.632023391097343
26736,4.309867307292564
26737,7.205257239883158
26738,6.4602224252915486
26739,2.668561778695276
26740,3.726560814684385
26741,6.339087412844147
26742,4.032871040806837
26743,2.9243450006802925
26744,2.4669202493553253
26745,2.888575770114289
26747,4.440866242108497
26748,4.79198253270242
26749,2.721176324925591
26752,4.695434261058576
26753,2.5098068296681446
26755,4.57179250330484
26756,3.8112847775097833
26757,3.290134327454938
26758,2.799067626201537
26761,2.1329350233708677
26763,3.6148123630576015
26764,2.6811455594104485
26765,4.815987781745881
26766,5.244456931991769
26768,4.029461144690358
26769,7.7344199971509076
26771,6.8964550448268485
26773,3.885065426892769
26774,3.6831140944165166
26775,7.145734275768943
26776,7.146923671770144
26777,7.95053512940027
26779,3.0063514054741702
26780,1.8809598491937884
26781,6.13276950934464
26783,3.1602058496630203
26784,7.32592908509176
26785,4.3978643776546456
26786,7.340432688683037
26787,5.009834624918724
26790,4.153272792021912
26791,6.915939812905137
26794,5.6531239602583785
26795,5.721041409199294
26796,6.733765239261194
26797,1.853899495959466
26799,6.970777679364247
26800,6.631090414426041
26801,7.509796436221698
26802,5.034668811067604
26803,3.5036831427926587
26805,4.918564531793288
26807,3.306344025151331
26808,3.028786196904854
26809,5.660783236680468
26813,5.236384193168676
26815,2.6379367355806926
26816,2.28323703620446
26817,3.556615022019428
26818,2.899618478650825
26819,4.186654781225739
26821,6.076714196304825
26822,3.412814377100786
26823,8.530270971623702
26824,3.271377320424849
26825,3.7271882212414935
26826,5.097396314375337
26827,6.697261308740705
26828,7.736121594863729
26829,3.5016685774587337
26831,3.324172242337597
26832,1.7597490343312672
26833,5.711603252649988
26834,4.462042963958633
26835,1.7765322135175852
26836,2.6744558923219666
26837,7.635686071752424
26838,4.336794854715471
26839,8.123314365920596
26840,1.59408611240696
26841,5.415615894207782
26842,4.425958997547985
26845,4.30217191065832
26846,4.437202739905512
26847,3.957591777072831
26849,4.360712012707807
26850,3.7189112211036193
26851,1.6733843443700762
26854,4.597729204862911
26855,2.1713813112403617
26856,4.447522049878388
26857,7.544933929240272
26858,4.066402710934376
26860,1.5957469018274746
26861,3.727453219265288
26863,6.916073490339104
26864,1.419405839021448
26865,2.887875293045804
26866,2.8454770881742557
26868,4.425921880146436
26869,2.4882908567678585
26870,2.9229502559103664
26872,0.9933953921870236
26875,5.323619701299441
26877,7.398830998121366
26878,7.877050018802152
26879,2.9109830792663565
26881,4.98090330236699
26885,8.10489682667963
26886,3.462414384499298
26887,5.351998885772521
26888,6.285749800537393
26889,3.947340064128208
26891,7.202522867655499
26892,4.003950716678723
26893,3.83467734766512
26894,5.915503579270082
26895,4.938548182929202
26896,3.107870745609651
26897,3.3985792555711094
26898,6.533276957698752
26899,1.9151786460034848
26900,4.758268717885239
26901,6.014119748727373
26902,3.8963358616619552
26903,2.787350818040488
26905,8.265981885283525
26906,6.606132493037585
26909,2.020269585251924
26910,6.465673344807486
26912,6.222790984084853
26913,8.256039860635829
26914,2.865193616899367
26915,3.797074834964496
26917,7.417410996954896
26921,3.518434627532696
26922,6.045483439176202
26923,4.2070212900238
26924,6.95391822570716
26925,6.109961462449316
26926,1.3423464624854209
26927,8.308832044175267
26928,7.460719351353017
26929,6.909662136487188
26930,5.988334295636891
26931,7.069992804625719
26932,7.977986555804359
26933,7.979322142422515
26934,7.241154384154683
